id,address,city,street,house_number,entrance,zip,match_type,itm_x,itm_y,utm_x,utm_y,source_file,status
001027-073567-03823-X,"רחבת הנח""ל 146, דימונה",דימונה,"רחבת הנח""ל",146,,,exact,202846.70,553881.74,,,File A,ok
001027-075911-00307-X,"הרימון 307, דימונה",דימונה,הרימון,307,,8602896,street,202510.01,552536.37,693388.46,3438448.38,File B (Preferred),resolved_preference
001027-073567-03825-X,"משעול התקוה 10, דימונה",דימונה,משעול התקוה,10,,,none,,,,,File A,ok
001027-073567-03826-X,"דרך השלום 51, דימונה",דימונה,דרך השלום,51,,,exact,203490.30,553622.47,,,Both (File A & B),ok
001027-073567-03827-X,"הר כרכום 6, דימונה",דימונה,הר כרכום,6,,,exact,203502.29,554920.34,,,File A,ok
001027-073567-03828-X,"מונפור 26, דימונה",דימונה,מונפור,26,,,exact,203350.67,551518.80,,,File A,ok
001027-082292-01650-X,"כובשי אילת 1650, דימונה",דימונה,כובשי אילת,1650,,8603901,street,203751.86,552507.00,694630.71,3438443.66,File B (Preferred),resolved_preference
001027-073567-03830-X,"משעול רוגל 1, דימונה",דימונה,משעול רוגל,1,,,none,,,,,File A,ok
001027-073567-03831-X,"ברקן 13, דימונה",דימונה,ברקן,13,,,exact,203800.27,554242.85,,,File A,ok
001027-085959-00002-X,"משעול שלדג 2, דימונה",דימונה,משעול שלדג,2,,8617605,street,203361.84,553651.84,694218.01,3439580.59,File B (Preferred),resolved_preference
001027-073567-03833-X,"צפצפה 7, דימונה",דימונה,צפצפה,7,,,exact,203566.91,554440.65,,,File A,ok
001027-073567-03834-X,"פרג 2, דימונה",דימונה,פרג,2,,,exact,203718.47,554369.78,,,File A,ok
001027-073567-03835-X,"צבעוני 11, דימונה",דימונה,צבעוני,11,,,exact,203545.08,554372.71,,,File A,ok
001027-073567-03836-X,"בית שערים 9, דימונה",דימונה,בית שערים,9,,,exact,203203.58,551811.85,,,File A,ok
001027-073567-03837-X,"הרימון 34, דימונה",דימונה,הרימון,34,,,exact,202409.17,552519.98,,,Both (File A & B),ok
001027-073567-03838-X,"בית שערים 30, דימונה",דימונה,בית שערים,30,,,exact,203313.94,551699.63,,,File A,ok
001027-077164-00761-X,"הכלנית 761, דימונה",דימונה,הכלנית,761,,8603730,street,202933.93,552334.38,693816.33,3438254.83,File B (Preferred),resolved_preference
001027-073567-03840-X,"הרמה 53, דימונה",דימונה,הרמה,53,,,exact,204007.96,552966.00,,,File A,ok
001027-082996-00043-X,"המעפיל 43, דימונה",דימונה,המעפיל,43,,8605090,street,203414.10,553423.19,694274.81,3439353.02,File B (Preferred),resolved_preference
001027-073567-03842-X,"קיסריה 15, דימונה",דימונה,קיסריה,15,,,exact,203596.05,551822.92,,,File A,ok
001027-073567-03843-X,"נבטים 11, דימונה",דימונה,נבטים,11,,,exact,203369.95,553522.73,,,Both (File A & B),ok
001027-085985-00074-X,"דוד אלעזר 74, דימונה",דימונה,דוד אלעזר,74,,8616205,street,203732.79,553633.09,694589.29,3439569.21,File B (Preferred),resolved_preference
001027-073567-03845-X,"בית שערים 4, דימונה",דימונה,בית שערים,4,,,exact,203161.07,551853.89,,,File A,ok
001027-073567-03846-X,"בבא סאלי 127, דימונה",דימונה,בבא סאלי,127,,,exact,203431.85,552375.85,,,Both (File A & B),ok
001027-073567-03847-X,"פטרה 3, דימונה",דימונה,פטרה,3,,,exact,203633.88,551547.39,,,File A,ok
001027-084092-01160-X,"השלוה 1160, דימונה",דימונה,השלוה,1160,,8613801,street,203619.84,553588.60,694477.24,3439522.49,File B (Preferred),resolved_preference
001027-073567-03849-X,"ציפורי 12, דימונה",דימונה,ציפורי,12,,,exact,203365.57,551633.46,,,File A,ok
001027-077164-00741-X,"הכלנית 741, דימונה",דימונה,הכלנית,741,,8603716,street,202933.93,552334.38,693816.33,3438254.83,File B (Preferred),resolved_preference
001027-073567-03851-X,"הרדוף הנחלים 19, דימונה",דימונה,הרדוף הנחלים,19,,,exact,204117.05,554416.30,,,File A,ok
001027-073567-03852-X,"שד בן גוריון 89, דימונה",דימונה,שד בן גוריון,89,,,exact,203226.74,553651.00,,,Both (File A & B),ok
001027-073567-03853-X,"עבדת 43, דימונה",דימונה,עבדת,43,,,exact,203926.34,552723.44,,,Both (File A & B),ok
001027-082292-01643-X,"כובשי אילת 1643, דימונה",דימונה,כובשי אילת,1643,,8603293,street,203751.86,552507.00,694630.71,3438443.66,File B (Preferred),resolved_preference
001027-073567-03855-X,"הפסגה 68, דימונה",דימונה,הפסגה,68,,,exact,204057.18,553177.38,,,Both (File A & B),ok
001027-073567-03856-X,"כליל החורש 29, דימונה",דימונה,כליל החורש,29,,,exact,203902.96,554194.49,,,File A,ok
001027-073567-03857-X,"שד הנשיא 61, דימונה",דימונה,שד הנשיא,61,,,exact,202946.56,552514.94,,,File A,ok
001027-073567-03858-X,"ההגנה 30, דימונה",דימונה,ההגנה,30,,,exact,202810.43,553620.93,,,File A,ok
001027-073567-03859-X,"פטרה 9, דימונה",דימונה,פטרה,9,,,none,,,,,File A,ok
001027-073567-03860-X,"רחבת הנח""ל 7, דימונה",דימונה,"רחבת הנח""ל",7,,,none,,,,,File A,ok
001027-075911-00312-X,"הרימון 312, דימונה",דימונה,הרימון,312,,8610502,street,202510.01,552536.37,693388.46,3438448.38,File B (Preferred),resolved_preference
001027-073567-03862-X,"שיקמה 13, דימונה",דימונה,שיקמה,13,,,exact,203751.52,554497.91,,,File A,ok
001027-073567-03863-X,"המעלה 8, דימונה",דימונה,המעלה,8,,,exact,203849.41,553437.54,,,Both (File A & B),ok
001027-074211-00364-X,"התאנה 364, דימונה",דימונה,התאנה,364,,8602740,street,202509.70,552600.96,693386.87,3438512.95,File B (Preferred),resolved_preference
001027-073567-03865-X,"כליל החורש 50, דימונה",דימונה,כליל החורש,50,,,exact,203941.26,554296.56,,,File A,ok
001027-073567-03866-X,"המעפיל 26, דימונה",דימונה,המעפיל,26,,,exact,203321.04,553409.50,,,Both (File A & B),ok
001027-073567-03867-X,"שד הנשיא 189, דימונה",דימונה,שד הנשיא,189,,,none,,,,,File A,ok
001027-073567-03868-X,"שיזף 136, דימונה",דימונה,שיזף,136,,,exact,203565.77,554573.50,,,File A,ok
001027-073567-03869-X,"רחבת הנח""ל 3, דימונה",דימונה,"רחבת הנח""ל",3,,,none,,,,,File A,ok
001027-073567-03870-X,"אדר 13, דימונה",דימונה,אדר,13,,,exact,203805.84,554115.22,,,File A,ok
001027-073567-03871-X,"הר חרמון 4, דימונה",דימונה,הר חרמון,4,,,exact,203751.17,554988.97,,,File A,ok
001027-073567-03872-X,"הרכס 3, דימונה",דימונה,הרכס,3,,,exact,204030.48,552970.09,,,File A,ok
001027-073567-03873-X,"עין גדי 1, דימונה",דימונה,עין גדי,1,,,exact,203154.72,551884.62,,,File A,ok
001027-073567-03874-X,"חגי 8, דימונה",דימונה,חגי,8,,,exact,203276.57,554103.51,,,File A,ok
001027-073567-03875-X,"בית שערים 34, דימונה",דימונה,בית שערים,34,,,exact,203345.57,551684.80,,,File A,ok
001027-073567-03876-X,"קארו יוסף 9, דימונה",דימונה,קארו יוסף,9,,,exact,204160.66,553506.66,,,File A,ok
001027-073567-03877-X,"פקיעין 7, דימונה",דימונה,פקיעין,7,,,exact,203305.55,551870.05,,,File A,ok
001027-073567-03878-X,"הר חרמון 2, דימונה",דימונה,הר חרמון,2,,,none,,,,,File A,ok
001027-077659-00105-X,"בבא סאלי 105, דימונה",דימונה,בבא סאלי,105,,8603001,street,203011.54,552145.06,693897.69,3438067.09,File B (Preferred),resolved_preference
001027-073567-03880-X,"הר מירון 4, דימונה",דימונה,הר מירון,4,,,exact,203620.91,555033.77,,,File A,ok
001027-073567-03881-X,"טבנקין יצחק 29, דימונה",דימונה,טבנקין יצחק,29,,,none,,,,,File A,ok
001027-073567-03882-X,"אמנון ותמר 4, דימונה",דימונה,אמנון ותמר,4,,,exact,203012.64,553825.90,,,File A,ok
001027-082292-01655-X,"כובשי אילת 1655, דימונה",דימונה,כובשי אילת,1655,,8603906,street,203751.86,552507.00,694630.71,3438443.66,File B (Preferred),resolved_preference
001027-073567-03884-X,"נורית 18, דימונה",דימונה,נורית,18,,,exact,203635.13,554296.07,,,File A,ok
001027-082292-00001-X,"כובשי אילת 1, דימונה",דימונה,כובשי אילת,1,,8603201,street,203751.86,552507.00,694630.71,3438443.66,File B (Preferred),resolved_preference
001027-073567-03886-X,"ישעיה 5, דימונה",דימונה,ישעיה,5,,,exact,203430.55,554269.58,,,File A,ok
001027-073567-03887-X,"דרך השלום 61, דימונה",דימונה,דרך השלום,61,,,exact,203521.61,553642.58,,,Both (File A & B),ok
001027-073567-03888-X,"עמוס 5, דימונה",דימונה,עמוס,5,,,none,,,,,File A,ok
001027-073567-03889-X,"שיזף 4, דימונה",דימונה,שיזף,4,,,exact,204149.92,554141.24,,,File A,ok
001027-078072-00050-X,"קדש 50, דימונה",דימונה,קדש,50,,8601627,street,202704.82,551950.21,693594.88,3437866.17,File B (Preferred),resolved_preference
001027-073567-03891-X,"שיקמה 18, דימונה",דימונה,שיקמה,18,,,exact,203698.68,554458.79,,,File A,ok
001027-073567-03892-X,"ציפורן 43, דימונה",דימונה,ציפורן,43,,,none,,,,,File A,ok
001027-073567-03893-X,"חצב 34, דימונה",דימונה,חצב,34,,,none,,,,,File A,ok
001027-073567-03894-X,"חרוב 25, דימונה",דימונה,חרוב,25,,,exact,203862.51,554368.55,,,File A,ok
001027-073567-03895-X,"כורזין 32, דימונה",דימונה,כורזין,32,,,exact,203789.83,551506.10,,,File A,ok
001027-073567-03896-X,"צפצפה 14, דימונה",דימונה,צפצפה,14,,,none,,,,,File A,ok
001027-073567-03897-X,"שיזף 118, דימונה",דימונה,שיזף,118,,,exact,203665.54,554611.90,,,File A,ok
001027-082292-01642-X,"כובשי אילת 1642, דימונה",דימונה,כובשי אילת,1642,,8603292,street,203751.86,552507.00,694630.71,3438443.66,File B (Preferred),resolved_preference
001027-073567-03899-X,"אקליפטוס 45, דימונה",דימונה,אקליפטוס,45,,,exact,203973.07,554271.43,,,File A,ok
001027-085985-00073-X,"דוד אלעזר 73, דימונה",דימונה,דוד אלעזר,73,,8616204,street,203732.79,553633.09,694589.29,3439569.21,File B (Preferred),resolved_preference
001027-073567-03901-X,"דרך השלום 49, דימונה",דימונה,דרך השלום,49,,,exact,203487.32,553627.07,,,Both (File A & B),ok
001027-082292-01658-X,"כובשי אילת 1658, דימונה",דימונה,כובשי אילת,1658,,8603909,street,203751.86,552507.00,694630.71,3438443.66,File B (Preferred),resolved_preference
001027-083744-00071-X,"הפסגה 71, דימונה",דימונה,הפסגה,71,,8617132,exact,204152.82,553315.72,695015.56,3439260.24,File B (Preferred),resolved_preference
001027-080737-00030-X,"רחבת אורון 30, דימונה",דימונה,רחבת אורון,30,,8610820,street,202853.17,552528.89,693731.72,3438447.71,File B (Preferred),resolved_preference
001027-073567-03905-X,"יהודה הלוי 19, דימונה",דימונה,יהודה הלוי,19,,,exact,203878.18,553795.11,,,File A,ok
001027-073567-03906-X,"שיזף 66, דימונה",דימונה,שיזף,66,,,exact,203867.14,554558.36,,,File A,ok
001027-073567-03907-X,"לילך 10, דימונה",דימונה,לילך,10,,,exact,203220.03,553829.93,,,File A,ok
001027-073567-03908-X,"משעול רוגל 17, דימונה",דימונה,משעול רוגל,17,,,exact,202690.82,553650.32,,,File A,ok
001027-082292-01617-X,"כובשי אילת 1617, דימונה",דימונה,כובשי אילת,1617,,8603271,street,203751.86,552507.00,694630.71,3438443.66,File B (Preferred),resolved_preference
001027-073567-03910-X,"כליל החורש 26, דימונה",דימונה,כליל החורש,26,,,exact,203941.83,554180.09,,,File A,ok
001027-073567-03911-X,"ירושלים 24, דימונה",דימונה,ירושלים,24,,,exact,203756.50,551793.05,,,File A,ok
001027-073567-03912-X,"ההגנה 20, דימונה",דימונה,ההגנה,20,,,none,,,,,File A,ok
001027-081676-00024-X,"רקפת 24, דימונה",דימונה,רקפת,24,,8603803,street,203068.05,552445.44,693948.23,3438368.54,File B (Preferred),resolved_preference
001027-073567-03914-X,"ציפורי 21, דימונה",דימונה,ציפורי,21,,,exact,203401.07,551609.63,,,File A,ok
001027-073567-03915-X,"מבצע יואב 9, דימונה",דימונה,מבצע יואב,9,,,exact,202765.31,553597.43,,,File A,ok
001027-075911-00346-X,"הרימון 346, דימונה",דימונה,הרימון,346,,8610525,street,202510.01,552536.37,693388.46,3438448.38,File B (Preferred),resolved_preference
001027-077597-00124-X,"נוה מדבר 124, דימונה",דימונה,נוה מדבר,124,,8601313,street,202685.35,552167.71,693571.10,3438083.25,File B (Preferred),resolved_preference
001027-073567-03918-X,"שד בן גוריון 83, דימונה",דימונה,שד בן גוריון,83,,,exact,203225.59,553602.37,,,Both (File A & B),ok
001027-073567-03919-X,"קיסריה 11, דימונה",דימונה,קיסריה,11,,,exact,203561.19,551827.80,,,File A,ok
001027-073567-03920-X,"מבצר עכו 23, דימונה",דימונה,מבצר עכו,23,,,exact,203844.38,551654.75,,,File A,ok
001027-073567-03921-X,"פטרה 15, דימונה",דימונה,פטרה,15,,,exact,203616.03,551522.02,,,File A,ok
001027-073567-03922-X,"מונפור 10, דימונה",דימונה,מונפור,10,,,exact,203264.24,551512.60,,,File A,ok
001027-073567-03923-X,"סחלבן החורש 50, דימונה",דימונה,סחלבן החורש,50,,,exact,203976.18,554001.24,,,File A,ok
001027-073567-03924-X,"משעול רוגל 26, דימונה",דימונה,משעול רוגל,26,,,none,,,,,File A,ok
001027-073567-03925-X,"גמלא 44, דימונה",דימונה,גמלא,44,,,none,,,,,File A,ok
001027-076793-00749-X,"הנרקיס 749, דימונה",דימונה,הנרקיס,749,,8603608,street,202982.19,552397.73,693863.33,3438319.13,File B (Preferred),resolved_preference
001027-073567-03927-X,"חרצית 17, דימונה",דימונה,חרצית,17,,,exact,204002.97,554470.52,,,File A,ok
001027-073567-03928-X,"סחלבן החורש 12, דימונה",דימונה,סחלבן החורש,12,,,exact,203752.74,554022.31,,,File A,ok
001027-073567-03929-X,"הפסגה 115, דימונה",דימונה,הפסגה,115,,,exact,204110.42,552997.73,,,Both (File A & B),ok
001027-073567-03930-X,"ברקן 12, דימונה",דימונה,ברקן,12,,,exact,203790.54,554203.58,,,File A,ok
001027-073567-03931-X,"הגפן 18, דימונה",דימונה,הגפן,18,,,exact,202497.59,552709.48,,,Both (File A & B),ok
001027-073567-03932-X,"ההגנה 26, דימונה",דימונה,ההגנה,26,,,none,,,,,File A,ok
001027-083633-00031-X,"דרך השלום 31, דימונה",דימונה,דרך השלום,31,,8607131,street,203431.95,553580.41,694289.53,3439510.56,File B (Preferred),resolved_preference
001027-073567-03934-X,"הר כרמל 4, דימונה",דימונה,הר כרמל,4,,,exact,203679.58,554926.30,,,File A,ok
001027-073567-03935-X,"שד הנשיא 29, דימונה",דימונה,שד הנשיא,29,,,exact,202522.37,552319.32,,,File A,ok
001027-073567-03936-X,"רחבת יונתן 14, דימונה",דימונה,רחבת יונתן,14,,,none,,,,,File A,ok
001027-073567-03937-X,"חרצית 4, דימונה",דימונה,חרצית,4,,,exact,204006.51,554427.37,,,File A,ok
001027-083633-00138-X,"דרך השלום 138, דימונה",דימונה,דרך השלום,138,,8607704,street,203431.95,553580.41,694289.53,3439510.56,File B (Preferred),resolved_preference
001027-073567-03939-X,"ישעיה 22, דימונה",דימונה,ישעיה,22,,,exact,203359.77,554341.59,,,File A,ok
001027-073567-03940-X,"בבא סאלי 26, דימונה",דימונה,בבא סאלי,26,,,exact,202684.18,552024.78,,,Both (File A & B),ok
